MANDT,VBELN,WADAT,LFUHR,ERDAT,ERNAM
SC1,7bcb72bf-19e5-454e-8a70-f959f2f554b6,2013-12-03 22:56:23,2013-12-09 01:26:10,2013-11-28 10:40:56,Michael Corleone
SC1,80cf6a78-0f30-4040-99f1-aeed95940383,2019-11-10 03:49:53,2019-11-15 22:47:10,2019-10-29 20:26:34,Travis Bickle
SC1,f8a507c6-d771-4500-b3ce-9104da8f8276,2013-10-28 22:19:34,2013-10-28 22:19:34,2013-10-03 07:31:50,Luke Skywalker
SC1,a8a47316-52e8-4f6d-b6f8-2d667ad952e7,2011-03-06 10:47:44,2011-03-06 10:47:44,2011-02-14 04:22:01,Travis Bickle
SC1,06d418a2-6cb4-4a8a-a910-c61452932ae1,2013-12-02 03:29:02,2013-12-02 03:29:02,2013-11-10 10:10:19,Jon Snow
SC1,579094dc-c69b-48ad-ae04-ac8cc3f004f9,2015-06-27 07:31:36,2015-06-27 07:31:36,2015-06-25 14:08:07,John Wick
SC1,0f706420-442a-4e69-a525-64d52807dbbe,2010-01-16 01:21:52,2010-01-16 01:21:52,2010-01-01 09:23:05,Jason Bourne
SC1,5620b37a-59a5-4b6d-9a31-b388c0d0df5f,2014-01-07 07:20:21,2014-01-07 07:20:21,2014-01-05 21:42:54,Travis Bickle
SC1,42ede284-723e-49d7-bc4a-6df2407fa786,2011-01-11 00:47:58,2011-01-13 01:04:53,2011-01-07 09:04:46,Tyler Durden
SC1,0ad057e1-6fdd-44e7-b2cd-4c2202e2c278,2018-02-15 14:16:28,2018-02-17 00:51:36,2018-01-17 13:29:33,Leia Organa
SC1,259c74b9-fa02-4cd5-b678-6191eaadc68e,2017-01-24 07:57:01,2017-01-29 09:37:14,2016-12-27 13:56:44,Hannibal Lecter
SC1,b5fc1831-87ab-43b2-b8ac-da91e979fafe,2019-07-11 00:52:24,2019-07-14 10:18:08,2019-07-05 13:00:05,Atticus Finch
SC1,0ae6c816-8e39-44a8-b1b0-53f27ea829f3,2016-09-07 09:58:30,2016-09-07 09:58:30,2016-08-20 15:55:52,Norman Bates
SC1,2af8c9e7-a388-4435-b2a4-d8aad5b9c670,2013-08-12 11:37:09,2013-08-18 19:40:05,2013-07-28 19:34:53,Robert Axelrod
SC1,d88e13dd-fe4c-420f-bd2c-3ccd22a26fde,2012-10-27 13:40:06,2012-10-27 13:40:06,2012-10-13 04:58:03,Frodo Baggins
SC1,b7db2f36-167d-4f0c-ae30-644f89a528ca,2015-09-18 02:28:31,2015-09-23 09:20:37,2015-09-10 10:51:27,Tony Montana
SC1,cf837860-0009-4873-a5d7-288210f09d95,2018-09-10 16:42:50,2018-09-10 16:42:50,2018-09-04 20:37:07,Daenerys Targaryen
SC1,099ba3c8-feb5-4a52-abb8-556feac028e7,2019-08-14 18:13:21,2019-08-14 18:13:21,2019-08-04 20:25:49,Darth Vader
SC1,70905f08-6b74-453a-8fe4-d0ba14938e16,2018-07-11 21:38:51,2018-07-11 21:38:51,2018-06-26 20:54:23,Clarice Starling
SC1,ed4b2c31-3295-4bca-8abd-130b671803e3,2016-08-16 03:58:52,2016-08-16 03:58:52,2016-08-14 00:10:34,Dorothy Gale
SC1,bc8be85a-5c2e-441b-9e85-2e489363ac82,2017-06-16 05:36:34,2017-06-23 02:49:12,2017-06-09 13:23:02,Jack Dawson
SC1,78cc7637-bbe2-45ce-934e-cbd7c17de609,2019-04-26 11:48:39,2019-05-01 13:53:40,2019-04-04 05:43:41,Rocky Balboa
SC1,e77afa41-4be6-4691-8ed8-4fe9e27cacd9,2014-09-25 17:56:07,2014-10-01 05:58:18,2014-09-03 15:29:05,Frodo Baggins
SC1,1ebd01b7-b3b6-41d1-bd1c-e1de019184d5,2015-11-27 20:47:42,2015-11-27 20:47:42,2015-11-14 01:48:02,Walter White
SC1,35642511-eef2-4e4c-808d-4808846863bb,2017-06-01 06:25:13,2017-06-01 06:25:13,2017-05-12 10:46:44,Darth Vader
SC1,2eb5a4b9-182a-4b6d-86e1-be60fa3297af,2014-12-13 19:58:59,2014-12-13 19:58:59,2014-11-24 15:19:22,Leia Organa
SC1,64647c18-35bf-49ae-a9e4-dfcc89a74531,2013-01-26 00:41:23,2013-01-26 00:41:23,2012-12-28 14:42:00,Tony Stark
SC1,da0e76f8-9b78-48b6-a7bc-fab70ef9781d,2014-11-29 01:11:36,2014-11-29 01:11:36,2014-11-07 12:31:04,James Bond
SC1,f37ea879-bf9f-4216-a5ae-f89c8a3b553d,2015-07-15 08:35:37,2015-07-16 16:43:38,2015-07-02 22:42:55,Michael Corleone
SC1,c0c66c80-4633-4db1-a0b9-aac2907f46f7,2017-07-04 19:03:17,2017-07-04 19:03:17,2017-06-05 11:06:51,Hermione Granger
SC1,a987c2ca-33ca-4d16-8531-3efb07979b51,2018-12-01 21:55:47,2018-12-01 21:55:47,2018-11-21 04:58:01,Jason Bourne
SC1,f5840ffb-9a47-4e37-8eb9-1ccd5ba43d93,2013-11-27 19:20:50,2013-11-27 19:20:50,2013-11-12 21:17:13,Don Corleone
SC1,f87b23dd-633c-44e6-a891-6a12f4e75879,2012-07-06 17:33:28,2012-07-12 23:43:56,2012-06-15 10:57:27,Vito Corleone
SC1,1414060f-f281-443e-b723-8b2d2e75a55b,2017-07-30 19:29:56,2017-07-30 19:29:56,2017-07-13 02:00:15,Dorothy Gale
SC1,ea318c58-6487-4901-8d80-1bd61aea047d,2014-07-27 23:06:48,2014-07-27 23:06:48,2014-07-24 01:41:02,Frodo Baggins
SC1,6fa5f138-34a9-43e7-ad84-86ccf69a1af3,2016-04-24 04:27:14,2016-04-24 04:27:14,2016-04-10 22:36:50,Jack Dawson
SC1,39c4f220-1cef-4393-8958-ee5ec8988c4a,2014-12-10 15:41:49,2014-12-10 15:41:49,2014-11-23 03:27:27,Frodo Baggins
SC1,50010fae-ef15-47a3-9297-510bd3d09bcd,2011-06-06 09:48:42,2011-06-06 09:48:42,2011-05-11 09:47:50,Leia Organa
SC1,e3bfef5f-8093-4939-bad4-0cac1bffdae9,2013-08-14 20:06:24,2013-08-18 10:39:03,2013-07-20 13:25:36,Atticus Finch
SC1,dd0cd221-4db1-4438-b370-8b87bbf48f06,2010-02-09 13:23:14,2010-02-09 13:23:14,2010-01-21 12:17:05,Ellen Ripley
SC1,2df789e2-f3fd-4be9-807c-b30cc4388674,2014-08-26 17:38:42,2014-08-31 22:20:28,2014-08-12 09:42:12,Forrest Gump
SC1,86f5a095-5978-4cb3-ab85-279543c61c3b,2010-12-05 06:23:05,2010-12-05 06:23:05,2010-11-30 12:12:18,Indiana Jones
SC1,fd88ad18-8309-40c1-91af-4a65c54c77f8,2018-02-08 21:29:04,2018-02-08 21:29:04,2018-01-11 00:58:28,James Bond
SC1,2ed0e1b2-b550-404b-a759-418ac97ddab5,2015-07-21 16:11:04,2015-07-21 16:11:04,2015-06-25 08:06:42,Sheldon Cooper
SC1,1bd4b819-4dfa-4a18-92bc-ee47196dc1b9,2019-10-24 09:19:00,2019-11-01 05:32:41,2019-10-20 12:22:34,Rocky Balboa
SC1,b0a48e5a-b10e-4031-8b82-cc3977a0f7bc,2019-10-31 15:11:23,2019-11-04 01:51:11,2019-10-28 16:48:59,John Wick
SC1,22521b63-7a37-49b9-a253-18eeb6d5d3f2,2013-09-02 22:19:41,2013-09-02 22:19:41,2013-08-17 15:36:44,Tyler Durden
SC1,dc8a7eb9-f21a-4e57-8c19-f02970d4308c,2018-02-27 00:37:42,2018-02-27 00:37:42,2018-02-08 07:38:53,Walter White
SC1,5432f53c-0823-4b5f-90dc-4f72bd966b1e,2016-04-24 20:07:59,2016-04-29 09:24:54,2016-04-19 12:46:42,Walter White
SC1,18d90a9c-2abf-4759-a85b-e7822b91a7af,2013-04-11 11:49:07,2013-04-11 11:49:07,2013-03-21 08:39:38,Walter White
SC1,084aa84b-442f-47c6-8106-6e40d84c5473,2011-10-01 10:45:28,2011-10-01 10:45:28,2011-09-24 14:16:57,Jack Sparrow
SC1,17d423a2-8f69-4c40-8743-36bb3d4eb7a9,2016-06-25 14:04:30,2016-06-25 14:04:30,2016-06-12 16:30:38,Hermione Granger
SC1,7627276f-c2d3-4e81-9c0d-bdab0530e380,2016-09-08 23:58:11,2016-09-08 23:58:11,2016-08-15 09:39:59,Leia Organa
SC1,6ccf7405-2fc6-4c74-bc28-9075dc8a424e,2013-12-21 02:33:01,2013-12-21 02:33:01,2013-11-23 20:29:34,Tyler Durden
SC1,25eafdae-9452-4612-86e8-2b40adca6bd6,2018-06-18 15:29:54,2018-06-18 15:29:54,2018-05-25 08:10:03,Tyler Durden
SC1,b5aa01e0-ea7f-4619-8078-7e0c686caa1f,2018-05-25 12:49:29,2018-05-25 12:49:29,2018-05-01 11:18:15,Tyler Durden
SC1,813c31a6-264d-4507-97ce-a6be81b972c8,2011-08-08 10:43:19,2011-08-08 10:43:19,2011-07-09 23:44:10,Don Corleone
SC1,46658348-3efc-4f0f-94e8-ea83ceec562d,2014-03-25 07:25:35,2014-03-25 07:25:35,2014-03-12 07:19:17,Ellen Ripley
SC1,5deb6dea-afc8-4c47-85eb-fa1ff9d8aba1,2013-01-12 23:12:53,2013-01-12 23:12:53,2013-01-10 23:58:05,Hermione Granger
SC1,81b267d7-0c59-49db-b958-042473301430,2010-08-08 01:14:50,2010-08-08 01:14:50,2010-07-14 17:57:10,Jon Snow
SC1,dd3e6c67-124f-41ee-b420-631f2778de61,2018-10-14 04:39:44,2018-10-14 04:39:44,2018-09-26 07:14:01,Leia Organa
SC1,195abb64-7e5d-4382-bcd6-c91dedacfbdf,2010-01-22 05:50:36,2010-01-22 05:50:36,2010-01-06 14:50:07,Darth Vader
SC1,038ee4ab-7ad5-47d3-881f-0ec781cf357b,2014-08-08 11:11:05,2014-08-08 11:11:05,2014-08-06 18:10:20,Ellen Ripley
SC1,849302f1-94d6-4000-8a2b-d10f43a9e08a,2017-05-01 00:17:30,2017-05-01 00:17:30,2017-04-09 18:08:08,Harry Potter
SC1,4bf75b30-4bc7-4358-99e8-967cbb1c8d0e,2016-02-02 07:07:19,2016-02-02 07:07:19,2016-01-04 00:17:39,Leia Organa
SC1,409af2ca-5c25-4bec-8158-137dddb10e9b,2013-11-20 09:46:03,2013-11-20 09:46:03,2013-10-25 08:03:10,Harry Potter
SC1,0175033c-2978-4934-9eb9-a4dd49b79459,2012-06-02 03:56:00,2012-06-10 03:09:09,2012-05-12 20:38:43,Ethan Hunt
SC1,1349aac9-121a-4745-9323-9b3f693a5eb7,2010-07-26 02:19:39,2010-07-26 02:19:39,2010-07-02 16:40:37,Dorothy Gale
SC1,c0458924-3633-4b7e-ba9d-0c530afda148,2013-01-15 10:00:35,2013-01-15 10:00:35,2012-12-19 21:18:29,Jack Sparrow
SC1,8c129f7c-ca06-4d7e-bc31-f891dd2b693e,2012-11-06 03:48:46,2012-11-06 03:48:46,2012-10-24 15:48:33,Hannibal Lecter
SC1,5744c69a-a4ee-4c9c-b0bc-cd9f95d5e194,2011-05-27 15:57:58,2011-05-27 15:57:58,2011-05-18 22:11:16,Ellen Ripley
SC1,7dde0195-5e2a-4273-b050-9bd8e23a0d91,2015-08-07 22:17:51,2015-08-07 22:17:51,2015-07-13 17:36:56,Robert Axelrod
SC1,9c3c6495-75c5-4cea-a518-cd9e986b0c46,2016-10-18 19:04:34,2016-10-18 19:04:34,2016-10-13 20:31:05,Tony Montana
SC1,6faf9551-e24d-411f-9870-be88ce67304e,2012-10-18 01:21:22,2012-10-20 18:59:16,2012-09-23 02:36:58,Tyler Durden
SC1,6abc908c-a49a-4022-b6e9-3acf0bf36ab8,2016-10-04 03:44:00,2016-10-04 03:44:00,2016-09-30 14:00:22,Jason Bourne
SC1,0a9301f5-28fe-4d9f-a432-c72e52190eb5,2015-01-30 16:46:23,2015-02-07 00:21:05,2015-01-04 17:52:04,Marty McFly
SC1,5dc3d2ef-4b2c-478c-9ff7-2b3c46bea2d0,2015-10-17 00:21:46,2015-10-17 00:21:46,2015-09-25 23:35:34,Hermione Granger
SC1,18966a31-100c-4106-956d-f408693b36ea,2013-07-07 04:33:05,2013-07-07 04:33:05,2013-06-20 17:48:35,Leia Organa
SC1,9aecdb02-152a-4b18-b52c-56ed9a6aad34,2018-10-01 16:11:37,2018-10-06 06:40:35,2018-09-21 23:13:35,Indiana Jones
SC1,6872405e-1326-4a3d-aa30-2b398fd0e643,2018-01-29 10:26:55,2018-01-29 10:26:55,2018-01-20 08:22:29,Hermione Granger
SC1,909df37b-8146-4765-aba2-410ffa80bff9,2019-08-23 22:00:00,2019-08-23 22:00:00,2019-08-06 04:39:42,Atticus Finch
SC1,33094001-df21-4b01-a70b-6b3c5697833f,2013-10-03 06:42:08,2013-10-03 06:42:08,2013-09-04 08:47:16,Walter White
SC1,e80479a6-fe11-4c4a-a0e7-85642f70df1e,2011-06-02 09:35:24,2011-06-02 09:35:24,2011-05-04 22:38:23,Ethan Hunt
SC1,46796393-c312-41cc-87b5-f2cda03d1974,2017-09-09 05:03:52,2017-09-16 02:42:59,2017-09-02 19:47:01,Rocky Balboa
SC1,7473b8a1-3b2a-40d9-9b0b-e4ca46bd7df4,2009-12-20 04:57:02,2009-12-20 04:57:02,2009-12-12 05:39:40,Indiana Jones
SC1,63c26323-2f72-424e-9349-6c765c3d8d4d,2020-01-11 23:05:48,2020-01-11 23:05:48,2019-12-22 10:18:16,Ferris Bueller
SC1,7774f461-f238-4980-8817-dafb52c16524,2015-05-03 02:40:04,2015-05-03 02:40:04,2015-04-19 03:19:20,Travis Bickle
SC1,678fe24a-9e13-4dc6-894e-473db0e11f47,2014-06-30 11:50:00,2014-06-30 11:50:00,2014-06-05 15:34:20,Norman Bates
SC1,5e68af9c-b65a-47a0-ae16-0495a1437460,2012-01-22 23:20:28,2012-01-22 23:20:28,2012-01-07 11:13:30,Clarice Starling
SC1,55f2c319-19a6-4460-b648-91e1e5c68df0,2017-12-20 10:08:36,2017-12-20 10:08:36,2017-11-27 02:19:47,Travis Bickle
SC1,c97b1b4f-900c-4fcc-8d9f-d1156e4fc399,2016-02-15 09:33:09,2016-02-15 09:33:09,2016-01-19 17:11:24,Lara Croft
SC1,b9a79321-2fbe-4607-a037-118c1f7d95d5,2013-04-06 18:28:21,2013-04-06 18:28:21,2013-03-09 07:19:04,Harry Potter
SC1,dfd76cf9-e4d7-481c-b95f-27accacbbd32,2018-11-04 20:16:40,2018-11-04 20:16:40,2018-10-19 06:30:20,Jon Snow
SC1,82b4fd53-6871-4b29-be57-6259249859f7,2019-07-07 13:19:53,2019-07-07 13:19:53,2019-06-23 02:27:28,Jack Dawson
SC1,e8bf89a1-18c5-4e64-b9d5-9382d71d555e,2014-07-22 03:34:02,2014-07-22 03:34:02,2014-07-16 16:14:21,Katniss Everdeen
SC1,b335197a-afaa-48a5-89ef-dbbf15767d95,2014-01-14 23:15:39,2014-01-14 23:15:39,2013-12-21 23:25:38,Jon Snow
SC1,9d97042b-f39e-45d4-bf61-d93d945fb1e6,2014-12-16 08:35:08,2014-12-16 08:35:08,2014-12-15 06:51:44,Marty McFly
SC1,eea75cdf-9c70-4537-94af-654afb6baa58,2013-06-07 02:46:33,2013-06-07 02:46:33,2013-05-27 11:39:21,Norman Bates
SC1,bc48e0e5-4612-4912-97a8-9e5b7d1c761b,2019-01-17 06:58:50,2019-01-17 06:58:50,2018-12-23 11:28:58,Tony Montana
SC1,cac01e89-381b-46d9-a888-37c4c12edce6,2016-06-09 09:38:37,2016-06-09 09:38:37,2016-06-01 01:05:41,Marty McFly
SC1,6f18eabc-9de0-48ad-9ad4-48a628c80353,2018-05-20 16:49:20,2018-05-20 16:49:20,2018-04-23 10:37:27,Jason Bourne
SC1,068e6392-dadf-4800-af36-0999df6e8a0b,2015-03-14 02:17:26,2015-03-14 02:17:26,2015-02-26 07:08:01,Jack Dawson
SC1,c4305ae9-5e75-4060-93a6-13e62081d132,2019-03-02 21:07:19,2019-03-02 21:07:19,2019-02-15 22:03:33,Atticus Finch
SC1,03670106-f89f-42ec-9efa-0381a353dd46,2018-03-21 15:25:39,2018-03-21 15:25:39,2018-03-17 07:17:04,Ellen Ripley
SC1,8b2a106b-491e-4212-a449-cb6ab90fc6df,2010-11-19 06:24:43,2010-11-19 06:24:43,2010-11-13 21:19:48,Tyler Durden
SC1,90dbdd87-c47b-4bf4-bc22-d22e0d27a74e,2013-10-22 08:40:15,2013-10-22 08:40:15,2013-10-01 06:41:47,Hermione Granger
SC1,abdead55-5fde-416d-a8a3-895fe41c6d4c,2012-04-01 20:02:34,2012-04-01 20:02:34,2012-03-27 10:11:12,Lara Croft
SC1,7cdf2999-3175-4e48-89b4-917dc0ea9fbc,2017-01-24 19:23:11,2017-01-24 19:23:11,2017-01-05 00:31:31,Holly Golightly
SC1,27b4d5e0-4474-4bb8-8142-2b261f2d2fcf,2011-07-19 02:25:27,2011-07-19 02:25:27,2011-07-04 17:27:27,Jon Snow
SC1,96175b34-28b5-4914-a138-e7c9c6bdefd2,2018-06-17 12:35:14,2018-06-23 06:15:34,2018-06-04 03:51:06,Lara Croft
SC1,c11e6323-2ebe-4bd4-8c54-7743fa4737d7,2009-06-22 06:26:11,2009-06-22 06:26:11,2009-06-06 17:51:19,Leia Organa
SC1,eea85c20-e404-48d7-9acb-00a84b1a0757,2011-07-30 18:44:40,2011-07-30 18:44:40,2011-07-29 11:53:52,Jon Snow
SC1,c2e36d38-9ebb-49b1-b3cc-d9cc763799e0,2009-06-12 20:54:17,2009-06-12 20:54:17,2009-06-02 04:56:11,Indiana Jones
SC1,6152f717-15fe-4dec-bee3-a7970d9f9e9e,2012-01-02 05:08:37,2012-01-02 05:08:37,2011-12-20 17:42:32,Norman Bates
SC1,9c2693a6-8a76-4e13-be11-095dd2b33872,2015-01-25 18:05:09,2015-01-25 18:05:09,2014-12-28 08:52:05,Jack Dawson
SC1,167cb3dc-dbde-46a1-b971-59af3ddc1f00,2018-04-07 14:16:00,2018-04-07 14:16:00,2018-03-10 17:27:13,Walter White
SC1,60704403-a34c-41c3-8099-9628460b4777,2011-08-12 14:04:14,2011-08-12 14:04:14,2011-08-06 19:02:53,Harry Potter
SC1,3509c6ea-a358-4354-9306-240041af8f95,2014-03-28 03:04:06,2014-03-28 03:04:06,2014-02-28 09:42:09,Lara Croft
SC1,45fcd37e-61fd-4ecd-b8ec-93270a411779,2011-09-23 16:32:52,2011-09-23 16:32:52,2011-09-19 09:10:23,Frodo Baggins
SC1,b0e0eae1-5762-40e4-bc88-4bf967a51a0d,2016-06-06 15:56:51,2016-06-06 15:56:51,2016-05-14 15:44:14,Jack Sparrow
SC1,40ddb46a-df83-4c09-af50-f91ecb780a13,2013-07-25 02:01:43,2013-07-28 11:54:04,2013-07-11 17:26:21,Frodo Baggins
SC1,50af85c0-92e7-44cf-bcaa-74b1bd0cb778,2016-12-18 10:25:43,2016-12-18 10:25:43,2016-12-07 04:49:09,Jack Dawson
SC1,39f49373-4939-4cd8-978d-79f249d0b63c,2015-11-21 03:11:16,2015-11-21 03:11:16,2015-11-02 18:27:29,Jack Sparrow
SC1,cd40f0e9-7b26-4961-9d66-f4d9c0c94a72,2016-12-05 00:00:39,2016-12-05 00:00:39,2016-11-13 16:32:27,Katniss Everdeen
SC1,838c91eb-f673-4594-bf53-7c1fc10af968,2011-01-14 11:52:46,2011-01-14 11:52:46,2011-01-05 01:27:29,Rocky Balboa
SC1,a26c001a-37d4-4391-8431-5f9cec0a14e0,2014-06-18 07:55:00,2014-06-22 16:06:54,2014-06-15 15:49:55,Tony Stark
SC1,0487af82-10e1-4e02-ad93-54e73418c268,2017-12-20 16:09:03,2017-12-20 16:09:03,2017-12-18 04:46:19,Hermione Granger
SC1,d027db96-f10c-4469-9da1-a5be4d64a589,2018-02-08 14:31:43,2018-02-08 14:31:43,2018-02-05 05:12:10,Marty McFly
SC1,91192b46-dd08-415d-803c-fa65fd2470e1,2011-03-03 14:08:09,2011-03-03 14:08:09,2011-02-20 20:35:48,Michael Corleone
SC1,b94de6f2-3088-47d1-9e19-f5cb8a5d976c,2015-10-18 09:45:08,2015-10-18 09:45:08,2015-10-02 05:19:20,Luke Skywalker
SC1,fc15d5ac-0725-4ff8-99c7-73b622d52c12,2015-05-03 11:08:04,2015-05-03 11:08:04,2015-04-23 22:51:08,John Wick
SC1,dd5f87a2-0013-4925-91f8-a7cefeacfe36,2017-06-30 17:20:30,2017-06-30 17:20:30,2017-06-08 22:28:26,James Bond
SC1,eb064bfc-451b-4c46-a547-c9e7556b38ba,2017-07-02 06:56:09,2017-07-05 07:39:53,2017-06-05 07:43:15,Frodo Baggins
SC1,10775fa0-ea44-4735-8b58-bda9c79767f8,2019-08-24 06:08:17,2019-08-24 06:08:17,2019-08-21 01:28:50,Luke Skywalker
SC1,cc779f25-b573-4542-9056-425910b0afb2,2015-12-28 16:45:40,2015-12-28 16:45:40,2015-12-26 10:02:14,Clarice Starling
SC1,1736b131-e382-4677-8c41-de6ea3f5a791,2010-06-12 06:21:49,2010-06-12 06:21:49,2010-06-02 23:14:09,Hannibal Lecter
SC1,a3529e37-1d89-48c4-9c03-d4366290ac06,2017-12-20 05:35:40,2017-12-20 05:35:40,2017-12-17 03:54:57,Katniss Everdeen
SC1,d9cae8a9-6fc1-4a1a-a161-5181fccd4d2f,2015-03-18 08:51:14,2015-03-22 11:50:02,2015-02-22 03:49:17,Leia Organa
SC1,d8779d91-5421-4da7-99c3-1db554226cfe,2017-07-13 02:55:09,2017-07-13 02:55:09,2017-06-15 20:14:24,Tony Stark
SC1,993bf982-f9b9-424a-b75f-b263d4b3cdca,2014-01-25 07:29:08,2014-01-28 23:41:38,2014-01-15 14:58:53,Katniss Everdeen
SC1,2939a1af-d565-43cb-aec4-81f3ff98ca75,2013-12-28 18:53:48,2013-12-31 01:15:11,2013-11-28 06:19:17,Daenerys Targaryen
SC1,3e0d4b3e-4f29-47f0-b8b4-a62287a927a0,2019-05-11 07:02:59,2019-05-11 07:02:59,2019-04-25 09:50:25,Ellen Ripley
SC1,83bfdfdf-263e-4d47-95e3-47e299a5d7da,2013-12-19 10:00:27,2013-12-21 07:37:05,2013-11-19 16:29:01,Clarice Starling
SC1,ec00ae92-ee0c-44f7-9e62-46777c9545ae,2012-04-05 12:22:22,2012-04-09 04:51:31,2012-03-23 05:19:02,Ferris Bueller
SC1,739e48bc-797a-4087-a6d3-7e115aeb610f,2015-09-25 00:50:55,2015-09-25 00:50:55,2015-09-12 22:18:56,James Bond
SC1,bc532374-7b33-4eb4-9795-d6593acedb5c,2016-06-18 01:33:05,2016-06-18 01:33:05,2016-06-01 01:59:45,Luke Skywalker
SC1,b1d47f4c-5606-4d8f-97e3-06c7ab348c5f,2014-09-30 17:01:44,2014-09-30 17:01:44,2014-09-21 23:56:53,Jason Bourne
SC1,b38397c1-75a3-43ef-bca1-0ce37d27216c,2020-01-14 16:52:07,2020-01-14 16:52:07,2019-12-15 07:30:00,Ferris Bueller
SC1,cde39f32-d487-477e-9a9a-4796ce7a72ca,2012-03-12 14:50:49,2012-03-14 10:55:59,2012-02-25 00:19:40,Marty McFly
SC1,158960a2-e589-4439-97f4-d0ce83bceabb,2010-04-16 23:38:32,2010-04-16 23:38:32,2010-03-18 12:19:17,Jack Dawson
SC1,882ceea1-6c74-4c62-9f43-53af17d59ef9,2019-05-29 18:21:18,2019-05-29 18:21:18,2019-05-09 03:31:22,Clarice Starling
SC1,3f9d1cca-2ee0-460f-877a-d7346ea00a6f,2013-12-23 11:44:29,2013-12-23 11:44:29,2013-12-01 06:26:50,Leia Organa
SC1,7b71d690-0244-4e76-a8e2-c31242a9acea,2017-06-28 08:19:40,2017-06-28 08:19:40,2017-06-26 19:17:21,Rick Blaine
SC1,dbac20c1-45b9-4afd-bf33-c6d98fbf9805,2018-08-23 20:42:37,2018-08-23 20:42:37,2018-08-21 02:33:13,Clarice Starling
SC1,11c5ca6f-ce3e-44d4-9b14-61032072632b,2018-05-22 04:51:38,2018-05-22 04:51:38,2018-04-28 02:29:41,Leia Organa
SC1,b4dfc57a-3638-43f5-a872-352859f585d7,2017-02-04 23:26:50,2017-02-04 23:26:50,2017-01-18 00:51:32,Marty McFly
SC1,43df323b-ff5c-4236-9f27-e04e6a3ce1bb,2015-07-22 09:20:56,2015-07-22 09:20:56,2015-06-21 15:03:00,Indiana Jones
SC1,06b9c052-1dce-43f1-ba79-af256fe69ad5,2014-05-28 23:50:47,2014-05-28 23:50:47,2014-05-11 07:37:22,Clarice Starling
SC1,250c492f-9978-4666-914f-973f5d099bd9,2009-07-16 15:55:15,2009-07-22 07:25:28,2009-07-02 23:51:28,Dorothy Gale
SC1,176363b6-484f-47a5-96c0-27d72d525ca7,2011-10-10 14:32:32,2011-10-10 14:32:32,2011-09-17 03:13:45,John Wick
SC1,4724fcdc-5c23-4c93-a589-3710c4f02945,2017-04-30 17:52:19,2017-04-30 17:52:19,2017-04-01 03:52:31,Leia Organa
SC1,db3211e0-fea9-4263-82b2-5419d44a375b,2013-05-01 05:30:34,2013-05-01 05:30:34,2013-04-28 04:00:29,Darth Vader
SC1,47e75c2a-2491-47a0-a00a-fa0b8b54c239,2014-01-05 00:24:22,2014-01-05 00:24:22,2013-12-09 21:15:41,Ferris Bueller
SC1,a81467d3-578f-4e1c-837c-78dddc53bae1,2019-02-16 06:04:30,2019-02-22 13:29:01,2019-02-07 05:20:31,Jack Sparrow
SC1,555e784a-9ad6-4a28-9800-5cf36176fda0,2015-01-11 04:35:39,2015-01-11 04:35:39,2015-01-02 18:38:24,Jason Bourne
SC1,2a7a63e0-1efa-4560-af88-4b61ef44e2cd,2017-08-11 14:34:01,2017-08-11 14:34:01,2017-08-08 06:20:36,Lara Croft
SC1,beddb69a-8edb-48f8-a15c-80d79658c46e,2016-08-01 13:04:39,2016-08-01 13:04:39,2016-07-19 23:17:20,Don Corleone
SC1,0ac635fe-4e9d-451f-81ca-a70fb30b1197,2017-03-23 08:53:36,2017-03-23 08:53:36,2017-03-04 18:05:29,Jack Dawson
SC1,d0a489a8-2ba9-4c56-b73c-adf17b76ada2,2016-06-10 14:06:55,2016-06-10 14:06:55,2016-05-10 19:10:31,John Wick
SC1,b521b863-1a7c-4631-afdb-3f7ec3ce2080,2011-12-07 07:31:49,2011-12-07 07:31:49,2011-11-24 15:28:27,Vito Corleone
SC1,6c0dd9da-5c39-4695-8227-fb28925ed646,2017-09-28 11:23:08,2017-10-03 23:54:21,2017-09-06 07:09:30,Tyler Durden
SC1,c9122522-e2f5-4951-8f02-55f10eb73c6a,2011-08-13 03:38:06,2011-08-19 00:04:19,2011-07-29 23:39:30,Don Corleone
SC1,0488c9ff-1202-4492-9566-ec0cc5adb8e9,2019-02-18 03:38:39,2019-02-18 03:38:39,2019-02-06 02:28:44,Travis Bickle
SC1,0ba8f869-e81a-4ab8-a4cb-0c6fb45c71ab,2010-06-15 14:48:02,2010-06-15 14:48:02,2010-05-16 17:26:49,Clarice Starling
SC1,f5462f60-cb67-4c4f-a166-1e9a7bfc90e5,2015-03-18 21:06:15,2015-03-26 10:50:57,2015-02-23 09:31:55,Sheldon Cooper
SC1,eed208ce-6904-41ba-aab4-6a8fb49623d1,2014-09-04 02:28:17,2014-09-04 02:28:17,2014-08-26 15:05:49,Travis Bickle
SC1,1db77da2-8a0d-4c35-addd-1bf591f4bdb5,2015-10-15 01:27:25,2015-10-15 01:27:25,2015-09-30 14:21:00,Ferris Bueller
SC1,55fdab19-122c-4fc4-bd5d-d6efe62621ce,2017-02-14 18:37:01,2017-02-17 03:23:14,2017-01-29 02:33:12,Robert Axelrod
SC1,41d24720-d898-4c86-ba4e-435681140742,2011-07-30 12:48:14,2011-07-30 12:48:14,2011-07-01 23:29:56,Indiana Jones
